index_code,date,open,high,low,close,volume,money,change,label
sh000001,2002/7/25,1675.47,1682.89,1662.38,1665.11,5268208000,5182105100,-0.004359005,1670.23
sh000001,2002/7/26,1665.09,1670.23,1656.82,1657.5,5076344000,4861312700,-0.004570269,1665.96
sh000001,2002/7/29,1654.93,1665.96,1647.27,1665.67,4831984000,4824133800,0.00492911,1672.12
sh000001,2002/7/30,1666.58,1672.12,1656.85,1669,5887829000,6117257300,0.001999196,1671.48
sh000001,2002/7/31,1667.62,1671.48,1649.01,1651.59,5103074000,5325009300,-0.010431396,1659.97
sh000001,2002/8/1,1650.05,1659.97,1639.23,1653.01,4825008000,4698493500,0.000859778,1662.72
sh000001,2002/8/2,1653.64,1662.72,1653.17,1661.87,4031843000,4067444500,0.005359919,1661.58
sh000001,2002/8/5,1661.4,1661.58,1652.4,1653.96,3803473000,4085991600,-0.004759698,1679.81
sh000001,2002/8/6,1652.94,1679.81,1649.89,1670.62,6781172000,6427125000,0.010072795,1670.81
sh000001,2002/8/7,1670.17,1670.81,1663.93,1668.07,3496562000,3610395800,-0.001526379,1675.3
sh000001,2002/8/8,1668.51,1675.3,1657.47,1659.8,4013095000,4062433500,-0.004957826,1658.77
sh000001,2002/8/9,1658.44,1658.77,1642.77,1647.05,4636839000,4856738000,-0.007681648,1642.59
sh000001,2002/8/12,1642.48,1642.59,1633.09,1634.57,4196163000,4343152700,-0.007577183,1642.41
sh000001,2002/8/13,1633.68,1642.41,1633.55,1636.63,2923387000,3157477300,0.00126027,1647.09
sh000001,2002/8/14,1636.89,1647.09,1635.29,1646.72,2963373000,3082671700,0.006165108,1647.07
sh000001,2002/8/15,1646.62,1647.07,1632.13,1634.37,3207424000,3271648000,-0.007499757,1652.98
sh000001,2002/8/16,1632.96,1652.98,1624.05,1646.79,5716303000,5366894600,0.007599258,1650.09
sh000001,2002/8/19,1645.93,1650.09,1641.4,1644.3,3540751000,3515355100,-0.001512032,1673.92
sh000001,2002/8/20,1644.62,1673.92,1644.25,1671.35,8062758000,7429759700,0.016450769,1677.95
sh000001,2002/8/21,1671.99,1677.95,1668.36,1673.55,6243427000,6019225500,0.001316301,1696.28
sh000001,2002/8/22,1672.7,1696.28,1672.43,1686.11,8882657000,9449429100,0.007505004,1688.12
sh000001,2002/8/23,1686.3,1688.12,1679.12,1683.21,5499823000,6200475400,-0.001719935,1682.32
sh000001,2002/8/26,1682.14,1682.32,1668.82,1670.69,4951816000,5366809600,-0.007438169,1680.06
sh000001,2002/8/27,1670.63,1680.06,1670.11,1679.69,6133731000,7074299600,0.005386996,1683.51
sh000001,2002/8/28,1680.75,1683.51,1675.53,1676.77,5598881000,6440210700,-0.001738416,1680.17
sh000001,2002/8/29,1676.86,1680.17,1665.72,1667.32,4350364000,4472174800,-0.005635836,1669.14
sh000001,2002/8/30,1666.98,1669.14,1664.82,1666.62,3950755000,4261461800,-0.000419835,1669.91
sh000001,2002/9/2,1666.34,1669.91,1663.17,1668.77,3444608000,3720359900,0.001290036,1680.28
sh000001,2002/9/3,1669.59,1680.28,1669.58,1674.07,3867722000,4261109000,0.003175992,1675.97
sh000001,2002/9/4,1674.45,1675.97,1662.49,1663.97,3950598000,4101158700,-0.006033201,1662.9
sh000001,2002/9/5,1662.89,1662.9,1639.82,1641.81,6016195000,6143667000,-0.013317548,1644.8
sh000001,2002/9/6,1639.89,1644.8,1629.93,1631.38,5394323000,5270246900,-0.006352745,1628.45
sh000001,2002/9/9,1628.45,1628.45,1617.01,1621.58,4182602000,4152661700,-0.006007184,1627.35
sh000001,2002/9/10,1620.28,1627.35,1619.33,1625.11,3512016000,3755117400,0.002176889,1626.84
sh000001,2002/9/11,1625.33,1626.84,1605.98,1620.36,4257577000,4220175100,-0.002922879,1631.67
sh000001,2002/9/12,1619.94,1631.67,1614.6,1624.56,3428519000,3722187300,0.002592017,1626.07
sh000001,2002/9/13,1624.5,1626.07,1621.42,1625.76,3061824000,3362246200,0.000738662,1624.14
sh000001,2002/9/16,1624.13,1624.14,1598.74,1604.08,4438232000,4617856300,-0.013335302,1612.02
sh000001,2002/9/17,1603.46,1612.02,1593.98,1604.88,4285330000,4213629400,0.000498728,1605.22
sh000001,2002/9/18,1603.61,1605.22,1593.53,1594.58,3426916000,3683156200,-0.006417925,1623.65
sh000001,2002/9/19,1593.57,1623.65,1585.07,1619.35,5505084000,5682547700,0.015533871,1618.2
sh000001,2002/9/20,1618.2,1618.2,1602.89,1604.91,3485246000,3891941000,-0.008917158,1604.3
sh000001,2002/9/23,1602.28,1604.3,1597.29,1602.59,2497117000,2768258000,-0.001445564,1602.29
sh000001,2002/9/24,1602.2,1602.29,1594.28,1596.73,3175033000,3327743500,-0.003656581,1602.35
sh000001,2002/9/25,1595.81,1602.35,1590.49,1597.84,3576563000,3853787300,0.000695171,1599.98
sh000001,2002/9/26,1597.85,1599.98,1586.53,1587.65,4053378000,4417021300,-0.006377359,1591.84
sh000001,2002/9/27,1587.24,1591.84,1577.53,1581.62,3905581000,4187701900,-0.003798066,1577.05
sh000001,2002/10/8,1577.05,1577.05,1558.48,1562.99,2623792000,2659837900,-0.011779062,1571.52
sh000001,2002/10/9,1570.65,1571.52,1534.91,1535.37,16939411000,7573820100,-0.017671258,1542.56
sh000001,2002/10/10,1532.18,1542.56,1528.35,1530.41,5087010000,3587683500,-0.003230492,1536.87
sh000001,2002/10/11,1532.14,1536.87,1521.91,1524.05,6107086000,4644885900,-0.004155749,1532.63
sh000001,2002/10/14,1522.87,1532.63,1509.14,1531.68,5496464000,4097420900,0.005006397,1534.58
sh000001,2002/10/15,1531.58,1534.58,1522.1,1524.73,3741746000,2974364600,-0.004537501,1548.53
sh000001,2002/10/16,1524.91,1548.53,1524.91,1537.39,4996202000,4012776900,0.008303109,1538.79
sh000001,2002/10/17,1537.97,1538.79,1511.4,1513.1,4168962000,3406702700,-0.015799504,1523.83
sh000001,2002/10/18,1511.18,1523.83,1500.54,1519.54,4087333000,3541925500,0.004256163,1525.26
sh000001,2002/10/21,1519.21,1525.26,1512.33,1524.93,3456683000,2947387200,0.003547126,1553.87
sh000001,2002/10/22,1525.08,1553.87,1525.07,1548.1,6481899000,5563652400,0.01519414,1550.09
sh000001,2002/10/23,1549.77,1550.09,1539.48,1548.97,4729964000,4165715400,0.000561979,1550.43
sh000001,2002/10/24,1549.79,1550.43,1535.9,1536.52,4422759000,4208307200,-0.008037599,1542.59
sh000001,2002/10/25,1535.8,1542.59,1517.42,1520.31,5292812000,4438120300,-0.010549814,1518.6
sh000001,2002/10/28,1518.09,1518.6,1500.01,1502.72,5082704000,4087222600,-0.011570009,1511.77
sh000001,2002/10/29,1501.38,1511.77,1488.68,1510.88,4645929000,4213726200,0.005430153,1513.46
sh000001,2002/10/30,1511.11,1513.46,1498.45,1509.71,3748567000,3383481400,-0.000774383,1521.87
sh000001,2002/10/31,1510.03,1521.87,1506,1507.5,3579218000,3154416300,-0.001463857,1511.1
sh000001,2002/11/1,1507.38,1511.1,1498.21,1510.76,3581796000,3149422200,0.002162521,1532.23
sh000001,2002/11/4,1516.22,1532.23,1515.07,1531.84,4908305000,4342407900,0.013953242,1565.23
sh000001,2002/11/5,1533.81,1565.23,1532.29,1558.24,11900345000,10528073700,0.017234176,1559.23
sh000001,2002/11/6,1558.91,1559.23,1548.73,1552.56,6479494000,6151167800,-0.003645138,1559.82
sh000001,2002/11/7,1554.04,1559.82,1546.27,1554.24,6406282000,5551289100,0.001082084,1573.1
sh000001,2002/11/8,1570,1573.1,1517.39,1522.19,9401244000,7541349200,-0.020621011,1526.13
sh000001,2002/11/11,1519.6,1526.13,1501.99,1504.4,4398727000,3855845300,-0.011687109,1517.72
sh000001,2002/11/12,1504.58,1517.72,1481.16,1485.91,8063700000,6212785700,-0.012290614,1491.24
sh000001,2002/11/13,1483.71,1491.24,1461.26,1490.46,6400307000,5324174400,0.003062097,1489.14
sh000001,2002/11/14,1488.91,1489.14,1459.71,1460.8,5316644000,4954007400,-0.019899897,1481.22
sh000001,2002/11/15,1455.98,1481.22,1451.39,1463.69,6004439000,5275652500,0.001978368,1468.33
sh000001,2002/11/18,1463.72,1468.33,1447.49,1451.29,4122236000,3700765800,-0.008471739,1464.76
sh000001,2002/11/19,1450.7,1464.76,1441.73,1462.17,4228377000,3710422800,0.007496779,1459.21
sh000001,2002/11/20,1459.21,1459.21,1423.8,1425.84,5693872000,4812460600,-0.024846632,1421.23
sh000001,2002/11/21,1421.23,1421.23,1389.29,1390.63,6827937000,5483245200,-0.024694215,1409
sh000001,2002/11/22,1392.57,1409,1375.54,1395.5,6767399000,5403454300,0.00350201,1403.51
sh000001,2002/11/25,1393.34,1403.51,1383.09,1398.44,4458814000,3416142900,0.002106772,1408.79
sh000001,2002/11/26,1398.44,1408.79,1371.01,1371.17,5322512000,4174131400,-0.0195003,1384
sh000001,2002/11/27,1365.82,1384,1353.14,1378.75,7257236000,5332974800,0.005528126,1417.85
sh000001,2002/11/28,1378.14,1417.85,1372.38,1417.53,7946341000,6208716400,0.028126927,1450.19
sh000001,2002/11/29,1420.43,1450.19,1409.2,1434.18,15064713000,12267849100,0.011745783,1432.03
sh000001,2002/12/2,1432.03,1432.03,1394.91,1395.68,6695143000,5663038800,-0.026844608,1409.89
sh000001,2002/12/3,1391.72,1409.89,1388.51,1408.84,5220099000,4218664700,0.009429095,1432.9
sh000001,2002/12/4,1414.89,1432.9,1406.61,1414.45,7696892000,6504122300,0.003981999,1411.89
sh000001,2002/12/5,1411.89,1411.89,1395.08,1404.88,4782471000,3977073500,-0.006765881,1417
sh000001,2002/12/6,1404.93,1417,1396.21,1405.53,3817211000,3308794700,0.000462673,1410.79
sh000001,2002/12/9,1404.51,1410.79,1395.93,1400.87,3283262000,2787268700,-0.003315475,1406.9
sh000001,2002/12/10,1400.56,1406.9,1383.57,1383.84,5177534000,4341947300,-0.012156731,1383.15
sh000001,2002/12/11,1381.4,1383.15,1367.31,1379.2,4427200000,3643224200,-0.003352989,1399.77
sh000001,2002/12/12,1378.82,1399.77,1378.81,1383.91,4379944000,3791909400,0.003415023,1401.6
sh000001,2002/12/13,1375.78,1401.6,1367.93,1396.9,5598029000,4621435000,0.009386449,1409.94
sh000001,2002/12/16,1397.72,1409.94,1392.89,1408.52,6490986000,5247327400,0.008318419,1418.21
sh000001,2002/12/17,1409.17,1418.21,1403.58,1416.1,5818918000,4765673100,0.005381535,1424.48
sh000001,2002/12/18,1416.67,1424.48,1409.84,1411.72,6354158000,5286673500,-0.003093002,1414.29
sh000001,2002/12/19,1411.28,1414.29,1402.64,1413.6,4825848000,4208861800,0.001331709,1431.36
sh000001,2002/12/20,1414.35,1431.36,1410.46,1427.94,6343387000,5348770300,0.010144312,1439.85
sh000001,2002/12/23,1429.95,1439.85,1429.29,1430.2,6385503000,5474167500,0.0015827,1431.12
sh000001,2002/12/24,1429.53,1431.12,1420.38,1430.83,5306865000,4605115500,0.000440498,1433.79
sh000001,2002/12/25,1431.59,1433.79,1420.93,1421.52,5434681000,4680032400,-0.006506713,1420
sh000001,2002/12/26,1419.97,1420,1382.36,1384.15,8652099000,7055430800,-0.026288761,1389.33
sh000001,2002/12/27,1379.33,1389.33,1367.85,1382.97,6857980000,5690603800,-0.000852509,1379.75
sh000001,2002/12/30,1379.74,1379.75,1358.43,1366.36,6347283000,5327514600,-0.012010383,1370.53
sh000001,2002/12/31,1364.97,1370.53,1348.71,1357.65,6505834000,5833557400,-0.006374601,1351.34
sh000001,2003/1/2,1347.43,1351.34,1317.47,1320.63,5065689000,3883362100,-0.027267705,1323.63
sh000001,2003/1/3,1317.58,1323.63,1312.8,1319.87,3649264000,2723884200,-0.000575483,1334.89
sh000001,2003/1/6,1319.69,1334.89,1311.68,1334.68,5850539000,3974558300,0.011220802,1346.82
sh000001,2003/1/7,1335.63,1346.82,1326.19,1332.06,6547075000,4412252200,-0.001963017,1373.12
sh000001,2003/1/8,1331.44,1373.12,1330.45,1372.07,8477338000,5581740200,0.030036185,1402.29
sh000001,2003/1/9,1374.62,1402.29,1365.37,1397.38,16185726000,11212998100,0.018446581,1411.37
sh000001,2003/1/10,1398.38,1411.37,1384.63,1384.86,14639156000,10557969800,-0.008959624,1391.19
sh000001,2003/1/13,1381.87,1391.19,1378.65,1386.31,7876154000,5873750500,0.001047037,1476.91
sh000001,2003/1/14,1386.9,1476.91,1386.59,1466.85,31777117000,22789709600,0.058096674,1485.8
sh000001,2003/1/15,1477.45,1485.8,1448.27,1459.92,32540106000,21334485700,-0.004724409,1486.06
sh000001,2003/1/16,1458.87,1486.06,1454.55,1485.62,21343311000,15741847000,0.017603704,1492.72
sh000001,2003/1/17,1488.27,1492.72,1472.96,1478.68,18593389000,13392218400,-0.00467145,1482.94
sh000001,2003/1/20,1475.71,1482.94,1458.12,1482.68,13936073000,10670713900,0.002705115,1489.55
sh000001,2003/1/21,1485.87,1489.55,1454.61,1454.89,13157730000,9955829900,-0.018743087,1463.94
sh000001,2003/1/22,1448.83,1463.94,1446.35,1460.53,10258189000,7782394600,0.003876582,1470.33
sh000001,2003/1/23,1460.25,1470.33,1448.7,1450.62,9765087000,7381637400,-0.006785208,1483.56
sh000001,2003/1/24,1449.5,1483.56,1448.01,1479.07,13133690000,9228928600,0.019612304,1500.38
sh000001,2003/1/27,1481.61,1500.38,1480.97,1496.16,11974432000,9355492700,0.011554558,1502.43
sh000001,2003/1/28,1497.1,1502.43,1489.17,1500.64,8892045000,7256385000,0.002994332,1508.59
sh000001,2003/1/29,1501.29,1508.59,1498.37,1499.82,9905541000,8114116700,-0.000546434,1499.64
sh000001,2003/2/10,1499.17,1499.64,1477.52,1480.17,6672527000,5042780400,-0.013101572,1492.89
sh000001,2003/2/11,1478.05,1492.89,1476.87,1492.76,5374874000,4380750100,0.00850578,1510.99
sh000001,2003/2/12,1493.25,1510.99,1486.31,1510.67,9256052000,7500148100,0.01199791,1519.29
sh000001,2003/2/13,1512.29,1519.29,1502.43,1504.34,11063296000,9421266800,-0.004190194,1515.26
sh000001,2003/2/14,1503.37,1515.26,1500.98,1510.95,8174311000,6995609000,0.004393953,1514.64
sh000001,2003/2/17,1510.64,1514.64,1490.92,1496.52,9384170000,7749922200,-0.009550283,1500.29
sh000001,2003/2/18,1495.14,1500.29,1488.83,1496.47,6594281000,5473906800,-3.34E-05,1511.13
sh000001,2003/2/19,1496.65,1511.13,1490.02,1510.8,8352746000,6596342000,0.009575869,1517.77
sh000001,2003/2/20,1513.01,1517.77,1507.23,1509.49,8136327000,6999572600,-0.00086709,1508.13
sh000001,2003/2/21,1508.08,1508.13,1476.42,1478.87,9751429000,7980211200,-0.020284997,1488.07
sh000001,2003/2/24,1476.07,1488.07,1474.47,1481.94,6392791000,5641785100,0.002075909,1511.65
sh000001,2003/2/25,1481.11,1511.65,1481.11,1511.28,9689512000,8477911400,0.019798372,1515.46
sh000001,2003/2/26,1513.49,1515.46,1506.55,1513.18,6907909000,6301319300,0.001257212,1524.75
sh000001,2003/2/27,1514.02,1524.75,1508.75,1513.7,7603759000,6662132600,0.000343647,1514.5
sh000001,2003/2/28,1512.87,1514.5,1501.42,1511.93,6465782000,5963188600,-0.00116932,1525.7
sh000001,2003/3/3,1511.59,1525.7,1511.05,1525.48,8775379000,8064160700,0.008962055,1529.75
sh000001,2003/3/4,1527.45,1529.75,1517.86,1524.3,7953503000,7492838500,-0.000773527,1524.12
sh000001,2003/3/5,1524.08,1524.12,1508.25,1517.18,6737549000,6170289000,-0.004670997,1517.35
sh000001,2003/3/6,1516.6,1517.35,1494.24,1498.34,8454384000,7179470300,-0.012417775,1502.43
sh000001,2003/3/7,1495.69,1502.43,1489.38,1493.09,7055805000,5819913700,-0.003503878,1496.16
sh000001,2003/3/10,1492.21,1496.16,1467.64,1468.92,7470473000,6220774400,-0.016187906,1473.96
sh000001,2003/3/11,1467.55,1473.96,1463.58,1469.55,5155646000,4598943700,0.000428887,1475.29
sh000001,2003/3/12,1468.75,1475.29,1458.5,1475.01,5293373000,4574538800,0.003715423,1477.86
sh000001,2003/3/13,1475.04,1477.86,1463.33,1464.65,5328616000,4667211700,-0.007023681,1471.5
sh000001,2003/3/14,1464.99,1471.5,1461.35,1466.04,4847301000,4276278200,0.000949032,1469.53
sh000001,2003/3/17,1465.14,1469.53,1453.37,1469.27,6323703000,5114043300,0.002203214,1479
sh000001,2003/3/18,1468.99,1479,1458.98,1459.89,5976710000,5163435800,-0.006384123,1475.84
sh000001,2003/3/19,1458.58,1475.84,1452.59,1469.96,6622177000,5647205300,0.00689778,1477.25
sh000001,2003/3/20,1469.66,1477.25,1460.8,1464.54,6756814000,5679245100,-0.003687175,1475.81
sh000001,2003/3/21,1464.18,1475.81,1461.92,1474.66,5340645000,4860613100,0.00691002,1477.97
sh000001,2003/3/24,1474.59,1477.97,1470.44,1477.77,4727054000,4334155300,0.002108961,1478.41
sh000001,2003/3/25,1478.05,1478.41,1461.75,1462.4,5722314000,4974811800,-0.010400807,1465.43
sh000001,2003/3/26,1461.32,1465.43,1452.89,1456.27,5582878000,4953536100,-0.00419174,1507.67
sh000001,2003/3/27,1455.44,1507.67,1447.01,1499.35,13495381000,10967467900,0.029582426,1508.26
sh000001,2003/3/28,1498.46,1508.26,1488.6,1491.94,13165153000,11082297400,-0.004942142,1511.22
sh000001,2003/3/31,1491.39,1511.22,1490.99,1510.58,10509386000,8913052000,0.0124938,1525.24
sh000001,2003/4/1,1513,1525.24,1508.84,1522.55,13331738000,11606546800,0.007924109,1525.77
sh000001,2003/4/2,1522.49,1525.77,1516.79,1521.32,9790969000,7778498400,-0.000807855,1522.67
sh000001,2003/4/3,1521.36,1522.67,1510.51,1511.73,8299642000,7148891700,-0.006303736,1521.78
sh000001,2003/4/4,1510.22,1521.78,1509.61,1521.13,9054019000,7626323400,0.006218042,1530.37
sh000001,2003/4/7,1521.9,1530.37,1512.5,1515.13,11865767000,9653115400,-0.003944436,1523.95
sh000001,2003/4/8,1515.65,1523.95,1513.24,1520.55,14941930000,11294889000,0.003577251,1545.34
sh000001,2003/4/9,1519.99,1545.34,1510.34,1543.67,28844480000,18579366400,0.015205024,1559.87
sh000001,2003/4/10,1546.51,1559.87,1541.29,1551.18,31617163000,24850131400,0.004865029,1581.7
sh000001,2003/4/11,1552,1581.7,1548.53,1576.86,29422313000,22233283000,0.016555139,1616.65
sh000001,2003/4/14,1581.38,1616.65,1581.2,1616.07,36572400000,29704321400,0.024865873,1632.09
sh000001,2003/4/15,1619.95,1632.09,1606.73,1631.47,32116771000,27446242400,0.00952929,1649.6
sh000001,2003/4/16,1633.53,1649.6,1598.83,1606.24,39099127000,33015484400,-0.015464581,1621.23
sh000001,2003/4/17,1606.23,1621.23,1595.63,1613.6,28400576000,22997552000,0.00458213,1620.81
sh000001,2003/4/18,1616.91,1620.81,1596.67,1603.08,24447294000,19536118600,-0.006519584,1598.58
sh000001,2003/4/21,1598.5,1598.58,1557.12,1571.71,21553215000,17399156300,-0.01956858,1575.8
sh000001,2003/4/22,1570.57,1575.8,1563.59,1568.69,11202841000,9806972600,-0.001921474,1569.79
sh000001,2003/4/23,1568.13,1569.79,1540.07,1541.96,15537423000,12625058400,-0.017039696,1542.11
sh000001,2003/4/24,1538.58,1542.11,1492.9,1503.59,19574358000,15650425400,-0.024883914,1513.33
sh000001,2003/4/25,1501.57,1513.33,1481.07,1487.15,12085386000,9895816600,-0.010933832,1538.59
sh000001,2003/4/28,1483.47,1538.59,1473.27,1537.69,23881942000,19275407000,0.033984467,1535.88
sh000001,2003/4/29,1535.88,1535.88,1508.32,1509.31,18539429000,15653447100,-0.018456256,1539.57
sh000001,2003/4/30,1511.15,1539.57,1510.6,1521.44,18898410000,15506754900,0.008036785,1536.89
sh000001,2003/5/12,1522.98,1536.89,1511.87,1531.87,15497409000,13076392200,0.006855348,1534.8
sh000001,2003/5/13,1533.08,1534.8,1481.75,1485.31,22539507000,17609896900,-0.030394224,1523.32
sh000001,2003/5/14,1480.11,1523.32,1477.25,1522.92,18176061000,13519935600,0.025321313,1555.56
sh000001,2003/5/15,1524.5,1555.56,1516.43,1555.29,22898624000,18266327500,0.02125522,1560.72
sh000001,2003/5/16,1555.91,1560.72,1543.17,1554.45,16035489000,13674729200,-0.000540092,1563.11
sh000001,2003/5/19,1557.29,1563.11,1546.75,1555.45,13477658000,11261229800,0.000643314,1553.85
sh000001,2003/5/20,1553.69,1553.85,1530.67,1535.52,11330971000,9169082100,-0.012813012,1547.31
sh000001,2003/5/21,1534.6,1547.31,1530.05,1533.48,9087032000,7594697400,-0.00132854,1546.39
sh000001,2003/5/22,1532.19,1546.39,1522.19,1546.11,9593903000,8130460700,0.008236169,1571.69
sh000001,2003/5/23,1547.16,1571.69,1547.09,1560.96,18271094000,15318020500,0.00960475,1574.39
sh000001,2003/5/26,1563.21,1574.39,1561.04,1569.51,15253620000,12322333200,0.005477399,1575.63
sh000001,2003/5/27,1572.31,1575.63,1558.13,1568.34,14119050000,11943883600,-0.000745456,1576.62
sh000001,2003/5/28,1569.33,1576.62,1549.06,1551.81,15015503000,12327754800,-0.010539806,1568.54
sh000001,2003/5/29,1549.05,1568.54,1543.34,1568.16,14814318000,13201451400,0.010536084,1581.61
sh000001,2003/5/30,1570.92,1581.61,1567.28,1576.26,16146876000,14361624600,0.005165289,1578.87
sh000001,2003/6/2,1577.99,1578.87,1564.61,1576.53,11668304000,10435779800,0.000171292,1582.41
sh000001,2003/6/3,1577.08,1582.41,1561.08,1562.24,11103011000,9857029200,-0.009064211,1574.77
sh000001,2003/6/4,1560.67,1574.77,1546.62,1574.11,14275344000,11358710300,0.007598064,1575.64
sh000001,2003/6/5,1575.31,1575.64,1555.45,1556.25,11849874000,9372022800,-0.011346094,1557.76
sh000001,2003/6/6,1553.2,1557.76,1538.1,1538.92,10520041000,8939566300,-0.011135743,1548.14
sh000001,2003/6/9,1536.27,1548.14,1527.84,1530.22,9827438000,7675308800,-0.005653315,1541.39
sh000001,2003/6/10,1529.53,1541.39,1529.52,1538.76,6790688000,5763121200,0.005580897,1566.9
sh000001,2003/6/11,1540.72,1566.9,1540.7,1565.84,13117542000,9219856200,0.017598586,1569.13
sh000001,2003/6/12,1566.92,1569.13,1556.53,1562.11,8207297000,6731850700,-0.002382108,1572.41
sh000001,2003/6/13,1562.61,1572.41,1560.3,1566.77,9681259000,7773022500,0.002983145,1569.55
sh000001,2003/6/16,1568.19,1569.55,1555.37,1559.71,8040941000,6785720400,-0.004506086,1564.95
sh000001,2003/6/17,1559.12,1564.95,1552.43,1557.18,7191659000,6256299100,-0.001622096,1565.92
sh000001,2003/6/18,1556.89,1565.92,1552.83,1553.88,8728932000,6960588600,-0.002119216,1557.38
sh000001,2003/6/19,1554.02,1557.38,1530.38,1538.75,9937412000,7680199300,-0.009736917,1542.42
sh000001,2003/6/20,1537.5,1542.42,1528.3,1529.47,6648795000,5497994800,-0.006030869,1524.91
sh000001,2003/6/23,1524.58,1524.91,1509.43,1511.37,7339544000,5783696000,-0.011834165,1515.84
sh000001,2003/6/24,1509.11,1515.84,1504.72,1512.43,6369449000,5143549600,0.00070135,1515.92
sh000001,2003/6/25,1512.49,1515.92,1498.96,1502.08,6822326000,5521081400,-0.006843292,1517.21
sh000001,2003/6/26,1500.34,1517.21,1486.08,1515.38,9300099000,7819104600,0.008854389,1516.87
sh000001,2003/6/27,1516.81,1516.87,1494.45,1497.05,7687069000,6391161400,-0.012095976,1500.97
sh000001,2003/6/30,1493.69,1500.97,1483.69,1486.02,5780420000,4709755300,-0.007367823,1502.57
sh000001,2003/7/1,1485.52,1502.57,1482.82,1484.7,6633158000,5431241100,-0.000888279,1499.97
sh000001,2003/7/2,1485.45,1499.97,1477.87,1499.68,6749176000,5600177200,0.01008958,1507.71
sh000001,2003/7/3,1501.9,1507.71,1497.74,1504.44,6513916000,5884867300,0.00317401,1510.17
sh000001,2003/7/4,1504.6,1510.17,1497.46,1502.35,6312989000,5511205800,-0.001389221,1503.81
sh000001,2003/7/7,1500.85,1503.81,1490.97,1501.48,5951198000,5218392700,-0.000579093,1513.55
sh000001,2003/7/8,1501.62,1513.55,1500.98,1512.02,6519082000,5518777300,0.007019741,1513.28
sh000001,2003/7/9,1512.34,1513.28,1499.34,1503.31,5481261000,4668417800,-0.005760506,1532.19
sh000001,2003/7/10,1503.51,1532.19,1501.71,1531.93,13329220000,11007500900,0.01903799,1535.98
sh000001,2003/7/11,1532.64,1535.98,1523.24,1528.85,8742444000,7879258300,-0.002010536,1529.33
sh000001,2003/7/14,1528.39,1529.33,1519.12,1521.41,6120113000,5530841400,-0.004866403,1531
sh000001,2003/7/15,1521.56,1531,1516.89,1525.44,7112901000,6279063100,0.002648859,1529.82
sh000001,2003/7/16,1525.5,1529.82,1520.41,1529.49,7085177000,6059993800,0.002654972,1540.19
sh000001,2003/7/17,1529.97,1540.19,1529.36,1539.36,12873545000,10785932600,0.006453131,1539.06
sh000001,2003/7/18,1539.05,1539.06,1506.49,1507.16,11380175000,9507637300,-0.020917784,1504.71
sh000001,2003/7/21,1501.39,1504.71,1483.57,1495.89,10109184000,8170413600,-0.00747764,1510.31
sh000001,2003/7/22,1499.89,1510.31,1485.46,1498.49,8850905000,7503321500,0.001738096,1505.31
sh000001,2003/7/23,1499.31,1505.31,1491.66,1502.15,6846210000,5782129200,0.002442459,1503.38
sh000001,2003/7/24,1503.06,1503.38,1491.2,1493.45,6494278000,5308249000,-0.005791699,1502.64
sh000001,2003/7/25,1494.58,1502.64,1471.29,1477.65,14458264000,9167774200,-0.010579531,1474.74
sh000001,2003/7/28,1474.74,1474.74,1464.87,1470.39,6522745000,4889320300,-0.004913207,1480.58
sh000001,2003/7/29,1470.39,1480.58,1469.93,1477.3,5497814000,4320293300,0.004699433,1483.07
sh000001,2003/7/30,1477.41,1483.07,1468.82,1479.65,6552081000,4799666100,0.00159074,1482.6
sh000001,2003/7/31,1480.01,1482.6,1474.14,1476.74,5565849000,4421883100,-0.001966681,1478.36
sh000001,2003/8/1,1476.47,1478.36,1464.98,1476.97,6298086000,5162564800,0.000155748,1494.42
sh000001,2003/8/4,1476.82,1494.42,1471.89,1494.37,7451970000,6153817200,0.011780876,1497.01
sh000001,2003/8/5,1494.49,1497.01,1488.97,1494.31,5691341000,4665759200,-4.02E-05,1493.39
sh000001,2003/8/6,1493.03,1493.39,1482.69,1486.25,5508649000,4448954500,-0.005393794,1497.1
sh000001,2003/8/7,1485.74,1497.1,1485.06,1487.37,5672163000,4594459600,0.000753574,1487.41
sh000001,2003/8/8,1487.17,1487.41,1468.44,1471.27,7130078000,5593953400,-0.010824475,1474.72
sh000001,2003/8/11,1469.26,1474.72,1462.72,1474.41,4533118000,3638653800,0.002134211,1484.59
sh000001,2003/8/12,1473.99,1484.59,1472.39,1479.28,4075157000,3366786600,0.003303016,1481.12
sh000001,2003/8/13,1479.67,1481.12,1465.06,1465.83,4722499000,3832808700,-0.009092261,1475.02
sh000001,2003/8/14,1464.38,1475.02,1451.61,1455.9,7064504000,6022836900,-0.006774319,1457.63
sh000001,2003/8/15,1454.68,1457.63,1447.11,1450.2,6682511000,5501424400,-0.003915104,1451.67
sh000001,2003/8/18,1449.67,1451.67,1442.48,1445.09,4995868000,3794832400,-0.003523652,1453.45
sh000001,2003/8/19,1444.66,1453.45,1444.23,1449.71,4658548000,3740258100,0.003197033,1450.47
sh000001,2003/8/20,1449.5,1450.47,1432.75,1441.66,5563704000,4274520600,-0.005552835,1442.86
sh000001,2003/8/21,1441.78,1442.86,1434.31,1441.09,5794253000,4459391200,-0.000395378,1446.28
sh000001,2003/8/22,1438.79,1446.28,1436.9,1438.88,5118951000,4231810100,-0.001533561,1434.21
